web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,Brand,Price,Address,image_link-src
"1732750590-321","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","DACIA SANDERO STEPWAY 2012","https://www.dakarvente.com/annonce-26769-dacia-sandero-stepway-2012.html","DACIA SANDERO STEPWAY 2012","3.150.000  FCFA","Parcelles assainies","media/annonces/pics/500b9b20de6fda10bbce6deccc0119bf.jpeg"
"1732750617-322","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","Citroen C4 Grand Picasso 2012","https://www.dakarvente.com/annonce-26770-citroen-c4-grand-picasso-2012.html","Citroen C4 Grand Picasso 2012","2.950.000  FCFA","Parcelles assainies","media/annonces/pics/b4df0657423884c4d8281d323d53ad79.jpeg"
"1732750626-323","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","Location de voiture","https://www.dakarvente.com/annonce-26795-location-de-voiture.html","Location de voiture","25.000  FCFA","Dakar","media/annonces/pics/2a4202a94a96a9acc0261cfa28d0752c.jpeg"
"1732750630-324","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","BMW X5","https://www.dakarvente.com/annonce-26844-bmw-x5.html","BMW X5","13.500.000  FCFA","Liberté 6","media/annonces/pics/43597ae13e10aac73f3a9ecc7e13ab3a.jpeg"
"1732750634-325","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","FORD FUSION ANNÉE 2014","https://www.dakarvente.com/annonce-26864-ford-fusion-anne-2014.html","FORD FUSION ANNÉE 2014","6.000.000  FCFA","Point E",""
"1732750637-326","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","TOYOTA YARIS 2009","https://www.dakarvente.com/annonce-26876-toyota-yaris-2009.html","TOYOTA YARIS 2009","2.000.000  FCFA","Plateau","media/annonces/pics/e0d24043233dcdfe1380ce742e99c4ab.jpeg"
"1732750646-327","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","Scooter SH","https://www.dakarvente.com/annonce-26881-scooter-sh.html","Scooter SH","670.000  FCFA","Hann Bel-Air","media/annonces/pics/27a69b0c65215a23bcfb13db8ac436f1.jpeg"
"1732750650-328","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","KIA SORENTO 2010","https://www.dakarvente.com/annonce-26882-kia-sorento-2010.html","KIA SORENTO 2010","2.400.000  FCFA","Plateau","media/annonces/pics/5f015f43a98a3c6e805ecedf84321255.jpeg"
"1732750654-329","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","HYUNDAI ELANTRA ANNÉE 2013","https://www.dakarvente.com/annonce-26883-hyundai-elantra-anne-2013.html","HYUNDAI ELANTRA ANNÉE 2013","5.600.000  FCFA","Point E","media/annonces/pics/d7f833f45fd8d55e54cf2f54492d9303.jpg"
"1732750680-330","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","Peugeot 5008 année 2015","https://www.dakarvente.com/annonce-26884-peugeot-5008-anne-2015.html","Peugeot 5008 année 2015","5.500.000  FCFA","Point E","media/annonces/pics/fbec76eeb34d1777abf47439a459784d.jpg"
"1732750683-331","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","MITSUBISHI RVR ANNÉE 2012","https://www.dakarvente.com/annonce-26886-mitsubishi-rvr-anne-2012.html","","","",""
"1732750686-332","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","Nissan Serena Hybrid","https://www.dakarvente.com/annonce-26901-nissan-serena-hybrid.html","Nissan Serena Hybrid","8.000.000  FCFA","Dakar","media/annonces/pics/de62e71189b21b0194105a977582187d.jpeg"
"1732750690-333","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","JEEP CHEROKEE 2014","https://www.dakarvente.com/annonce-26917-jeep-cherokee-2014.html","JEEP CHEROKEE 2014","8.450.000  FCFA","Fass","media/annonces/pics/ba1c83ff72428b4737198f0736c7095b.jpeg"
"1732750694-334","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","Ford Focus SEL 2014","https://www.dakarvente.com/annonce-26920-ford-focus-sel-2014.html","Ford Focus SEL 2014","3.750.000  FCFA","Guédiawaye","media/annonces/pics/45cd34484ae5ea537d6cf1857576d954.jpeg"
"1732750697-335","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","Location de vehicule","https://www.dakarvente.com/annonce-26926-location-de-vehicule.html","Location de vehiculeLogements de qualité à louerConcessionnaires automobiles à proximité","25.000  FCFA","Ouakam","media/annonces/pics/3b3d32ac9318128d76b7e4381d3c204d.jpg"
"1732750701-336","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","Piaggio Liberty 50 cc","https://www.dakarvente.com/annonce-26936-piaggio-liberty-50-cc.html","Piaggio Liberty 50 cc","280.000  FCFA","Golf","media/annonces/pics/bc4839c8d5f0aa3cd57bb49a9c7010b9.jpeg"
"1732750705-337","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","Toyota Auris 2009","https://www.dakarvente.com/annonce-26939-toyota-auris-2009.html","Toyota Auris 2009","3.100.000  FCFA","Médina","media/annonces/pics/366e842187cbff6971afec71f10cd19a.jpeg"
"1732750709-338","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","KIA BONGO 2014","https://www.dakarvente.com/annonce-26940-kia-bongo-2014.html","KIA BONGO 2014","8.750.000  FCFA","Plateau","media/annonces/pics/9b3ef81254e7774746fdc5eacf99c781.jpeg"
"1732750712-339","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","Range Rover Evoque 2014","https://www.dakarvente.com/annonce-26956-range-rover-evoque-2014.html","Range Rover Evoque 2014","11.900.000  FCFA","Plateau","media/annonces/pics/78ae72d39ead187b8078d6e6b4721605.jpeg"
"1732750716-340","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","Ford Escape Titanium 2015","https://www.dakarvente.com/annonce-26979-ford-escape-titanium-2015.html","Ford Escape Titanium 2015","5.850.000  FCFA","Pikine",""
"1732750720-341","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","NSSAN PATROL","https://www.dakarvente.com/annonce-26980-nssan-patrol.html","NSSAN PATROL","2.750.000  FCFA","Almadies","media/annonces/pics/8a9a5b56fb57b2879a27a0ef0fad3bec.jpg"
"1732750725-342","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=57","TOYOTA YARIS ANNÉE 2009","https://www.dakarvente.com/annonce-27003-toyota-yaris-anne-2009.html","TOYOTA YARIS ANNÉE 2009","2.500.000  FCFA","Point E","media/annonces/pics/0359b2480c7946027403f49df40b7af1.jpg"
"1732750734-343","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","CITROËN C4 ANNÉE 2014","https://www.dakarvente.com/annonce-27004-citron-c4-anne-2014.html","","","",""
"1732750737-344","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","PEUGEOT 207 ANNÉE 2006","https://www.dakarvente.com/annonce-27007-peugeot-207-anne-2006.html","","","",""
"1732750739-345","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Nissan Qashqai 2010","https://www.dakarvente.com/annonce-27027-nissan-qashqai-2010.html","","","",""
"1732750742-346","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Clé de voiture","https://www.dakarvente.com/annonce-27028-cl-de-voiture.html","","","",""
"1732750745-347","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Hyundai Accent","https://www.dakarvente.com/annonce-27049-hyundai-accent.html","Hyundai Accent","4.000.000  FCFA","Cambérène","media/annonces/pics/aafeab1226495492b02f089ef2317813.jpeg"
"1732750749-348","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","TCM - MODULE MAZDA","https://www.dakarvente.com/annonce-27074-tcm-module-mazda.html","TCM - MODULE MAZDA","1.500  FCFA","Dakar","media/annonces/pics/f95a732b327646acf6291dbcb6c7f10f.jpg"
"1732750753-349","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Renault QM3 2015","https://www.dakarvente.com/annonce-27075-renault-qm3-2015.html","Renault QM3 2015","6.850.000  FCFA","Dakar","media/annonces/pics/1b67d42fe03aa3c0174eda577810dc48.jpeg"
"1732750757-350","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","QUAD KYMCO 50 COMPÉTITION NEU50F","https://www.dakarvente.com/annonce-27085-quad-kymco-50-comptition-neu50f.html","QUAD KYMCO 50 COMPÉTITION NEU50F","","Thiaroye","media/annonces/pics/422ec73a1311199bffc7559055925d45.png"
"1732750762-351","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","VENTES DE PIECES DETACHEES ET DE RECHANGES AUTOMOBILES","https://www.dakarvente.com/annonce-27094-ventes-de-pieces-detachees-et-de-rechanges-automobiles.html","VENTES DE PIECES DETACHEES ET DE RECHANGES AUTOMOBILES","10.000  FCFA","Dakar","media/annonces/pics/f25c759a825c02d0de683dde0121333d.jpg"
"1732750767-352","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Mitsubishi Outlander 2018 VENANT","https://www.dakarvente.com/annonce-27095-mitsubishi-outlander-2018-venant.html","Mitsubishi Outlander 2018 VENANT","11.400.000  FCFA","Plateau","media/annonces/pics/340d0bc22765062608f154b98b605c90.jpeg"
"1732750771-353","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Toyota Rav4 2011","https://www.dakarvente.com/annonce-27107-toyota-rav4-2011.html","Toyota Rav4 2011","3.800.000  FCFA","Plateau","media/annonces/pics/0340d0ba83e821654b0e7d3e6068b543.jpeg"
"1732750775-354","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","VENTE DE MODULES","https://www.dakarvente.com/annonce-27115-vente-de-modules.html","VENTE DE MODULES","230.000  FCFA","Dakar","media/annonces/pics/87bc0758b926fdee492f5ebf2299a490.png"
"1732750779-355","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Citroën C5 Exclusive","https://www.dakarvente.com/annonce-27123-citron-c5-exclusive.html","Citroën C5 Exclusive","3.800.000  FCFA","Grand Yoff","media/annonces/pics/d2f3fa8442f90e1438183f16c83ae164.jpeg"
"1732750783-356","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Hyandai Elantra 2013 Manuel Essence année 2013","https://www.dakarvente.com/annonce-27124-hyandai-elantra-2013-manuel-essence-anne-2013.html","Hyandai Elantra 2013 Manuel Essence année 2013","3.500.000  FCFA","Dakar","media/annonces/pics/933c1a5952c7f84ebdc96edabc8c75d1.jpeg"
"1732750787-357","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","VENTE DE CASSETTES - CALCULATEURS AUTOMOBILE.","https://www.dakarvente.com/annonce-27147-vente-de-calculateurs-automobile.html","VENTE DE CASSETTES - CALCULATEURS AUTOMOBILE.","750  FCFA","Plateau","media/annonces/pics/72e546640f33bc1c7835aa011595c6fb.jpg"
"1732750790-358","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","JAKARTA HOUSE","https://www.dakarvente.com/annonce-27152-jakarta-house.html","","","",""
"1732750792-359","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Liberty S nouveau modèle 50","https://www.dakarvente.com/annonce-27195-liberty-s-nouveau-modle-50.html","","","",""
"1732750795-360","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Honda Ridgeline 2011","https://www.dakarvente.com/annonce-27208-honda-ridgeline-2011.html","","","",""
"1732750797-361","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","VENTES DE PIECES DETACHEES ET DE RECHANGES AUTOMOBILES","https://www.dakarvente.com/annonce-27213-ventes-de-pieces-detachees-et-de-rechanges-automobiles.html","","","",""
"1732750799-362","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","VENTE DE CASSETTES - CALCULATEURS AUTOMOBILE - TCM - MODULE MAZDA - MODULES , FORD FOCUS FIESTA.","https://www.dakarvente.com/annonce-27225-vente-de-cassettes-calculateurs-automobile-tcm-module-mazda-modules-ford-focus-fiesta.html","","","",""
"1732750802-363","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Ford Escape","https://www.dakarvente.com/annonce-27234-ford-escape.html","","","",""
"1732750806-364","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Typhoon","https://www.dakarvente.com/annonce-27239-typhoon.html","Typhoon","230.000  FCFA","Dakar","media/annonces/pics/f40cc16c4b2dd6fe7ecd6838978e7bdd.jpeg"
"1732750810-365","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Rétroviseur universel en verre et plastique pour angles morts - Ensemble de 2","https://www.dakarvente.com/annonce-27245-rtroviseur-universel-en-verre-et-plastique-pour-angles-morts-ensemble-de-2.html","Rétroviseur universel en verre et plastique pour angles morts - Ensemble de 2","9.500  FCFA","Dakar","media/annonces/pics/5983c88e4453bb44ad58e682611e9ea1.jpg"
"1732750814-366","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Câble de démarrage 600A INGCO","https://www.dakarvente.com/annonce-27246-cble-de-dmarrage-600a-ingco.html","Câble de démarrage 600A INGCO","15.000  FCFA","Dakar","media/annonces/pics/6028a54776a7db84c0658231f49cac12.jpg"
"1732750818-367","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Organisateur de Coffre de Voiture pour Siège Arrière","https://www.dakarvente.com/annonce-27247-organisateur-de-coffre-de-voiture-pour-sige-arrire.html","Organisateur de Coffre de Voiture pour Siège Arrière","7.500  FCFA","Dakar","media/annonces/pics/d95d764bd898d4e576cc6b5af75707ca.jpg"
"1732750822-368","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Oreiller Masseur Thermique","https://www.dakarvente.com/annonce-27248-oreiller-masseur-thermique.html","Oreiller Masseur Thermique","37.500  FCFA","Dakar","media/annonces/pics/e443f3e5d98ba7cdb6ecb7b38fe3e023.jpg"
"1732750826-369","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Coussin de Massage Cervical Pour Voyage","https://www.dakarvente.com/annonce-27249-coussin-de-massage-cervical-pour-voyage.html","Coussin de Massage Cervical Pour Voyage","35.000  FCFA","Dakar","media/annonces/pics/6e6f2f6c56c7afca8b861e4e6259456b.jpg"
"1732750829-370","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Aspirateur Multifonction 4 en 1 Pour Voiture","https://www.dakarvente.com/annonce-27250-aspirateur-multifonction-4-en-1-pour-voiture.html","Aspirateur Multifonction 4 en 1 Pour Voiture","45.000  FCFA","Dakar","media/annonces/pics/84aa2a4163ab9d29e82fb714386065f8.jpg"
"1732750834-371","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Chevrolet Captiva 2014","https://www.dakarvente.com/annonce-27273-chevrolet-captiva-2014.html","Chevrolet Captiva 2014","5.700.000  FCFA","Golf","media/annonces/pics/9becda5f33eaa4e5b0fed305620e753a.jpeg"
"1732750838-372","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Modules Ford focus fiesta - cassette , Calculateur moteur.","https://www.dakarvente.com/annonce-27286-modules-ford-focus-fiesta-cassette-calculateur-moteur.html","Modules Ford focus fiesta - cassette , Calculateur moteur.","70.000  FCFA","Dakar","media/annonces/pics/573562dbfa6efc254ac70e6db1a30834.png"
"1732750842-373","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Ford Edge Titanium","https://www.dakarvente.com/annonce-27288-ford-edge-titanium.html","Ford Edge Titanium","14.500.000  FCFA","VDN","media/annonces/pics/63654925bcdce70c5178c536bd6df2c5.jpg"
"1732750846-374","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Alfa Romeo 147 Sport","https://www.dakarvente.com/annonce-27292-alfa-romeo-147-sport.html","Alfa Romeo 147 Sport","4.900.000  FCFA","Dakar","media/annonces/pics/3b998b8b846f6bbf0928f926981c4107.jpeg"
"1732750850-375","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Rétroviseur automobile","https://www.dakarvente.com/annonce-27300-rtroviseur-automobile.html","Rétroviseur automobileConcessionnaires automobiles à proximité","25.000  FCFA","Dakar","media/annonces/pics/8cc5e2d9cb3e4e1ffcc039eec5ba7eff.jpg"
"1732750854-376","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Chevrolet Impala","https://www.dakarvente.com/annonce-27314-chevrolet-impala.html","Chevrolet Impala","1.600.000  FCFA","Ouest Foire","media/annonces/pics/b17e0f6d3277f2ae25aa0e655b478524.jpg"
"1732750857-377","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Pick Up double cabine NISSAN NP300","https://www.dakarvente.com/annonce-27326-pick-up-double-cabine-nissan-np300.html","","","",""
"1732750860-378","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Citroen C4 aircross 4x2 BVM essence 2017","https://www.dakarvente.com/annonce-27328-citroen-c4-aircross-4x2-bvm-essence-2017.html","","","",""
"1732750862-379","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Modules Ford focus fiesta-TCM Module mazda","https://www.dakarvente.com/annonce-27333-modules-ford-focus-fiesta-tcm-module-mazda.html","","","",""
"1732750866-380","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Ford Edge Titanium 2015 Essence Automatique","https://www.dakarvente.com/annonce-27336-ford-edge-titanium-2015-essence-automatique.html","Ford Edge Titanium 2015 Essence Automatique","13.500.000  FCFA","Fass","media/annonces/pics/b370111776efee9b5361d80b0da3397b.jpeg"
"1732750870-381","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Phares et feux arrières","https://www.dakarvente.com/annonce-27348-phares-et-feux-arrires.html","Phares et feux arrières","55.000  FCFA","Dakar","media/annonces/pics/eb6349fb1af273d473dc8f07fccc670c.jpg"
"1732750874-382","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Hyandai Santa Fe 2014 Diesel Automatique","https://www.dakarvente.com/annonce-27353-hyandai-santa-fe-2014-diesel-automatique.html","Hyandai Santa Fe 2014 Diesel Automatique","7.500.000  FCFA","Mbao","media/annonces/pics/4294547df61a47826aa507241e85fa5a.jpeg"
"1732750878-383","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=56","Hyundai Santa Fe","https://www.dakarvente.com/annonce-27371-hyundai-santa-fe.html","Hyundai Santa Fe","7.500.000  FCFA","Mbao","media/annonces/pics/74645306bf1e6eb3f6db7bb758f24886.jpeg"
"1732750896-384","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Citroën C4 aircross 4x2 BVM essence","https://www.dakarvente.com/annonce-27410-citron-c4-aircross-4x2-bvm-essence.html","Citroën C4 aircross 4x2 BVM essence","8.900.000  FCFA","Fann","media/annonces/pics/76fae83f4fba1f98a7df300464312de8.jpeg"
"1732750900-385","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Audi A4 2012","https://www.dakarvente.com/annonce-27420-audi-a4-2012.html","Audi A4 2012","2.950.000  FCFA","Dakar","media/annonces/pics/30895d536222514002764930d57bb801.jpeg"
"1732750904-386","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Hyundai Santa Fe","https://www.dakarvente.com/annonce-27421-hyundai-santa-fe.html","Hyundai Santa Fe","12.500.000  FCFA","Dakar","media/annonces/pics/8cfa6792bcc61afa08709f1cbd74b69e.jpeg"
"1732750906-387","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Antivol bloc roue alarme","https://www.dakarvente.com/annonce-27425-antivol-bloc-roue-alarme.html","","","",""
"1732750909-388","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Sac à jambe MONSTER","https://www.dakarvente.com/annonce-27427-sac-jambe-monster.html","","","",""
"1732750911-389","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Kia Sorento 2013","https://www.dakarvente.com/annonce-27456-kia-sorento-2013.html","","","",""
"1732750914-390","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","RECHERCHE VILBREQUIN QUAD CF MOTO 800","https://www.dakarvente.com/annonce-27460-recherche-vilbrequin-quad-cf-moto-800.html","","","",""
"1732750916-391","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Toyota Rav4","https://www.dakarvente.com/annonce-27466-toyota-rav4.html","","","",""
"1732750919-392","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Ford Focus Titanium","https://www.dakarvente.com/annonce-27474-ford-focus-titanium.html","","","",""
"1732750921-393","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","BMW X3 xdrive28i 2014","https://www.dakarvente.com/annonce-27494-bmw-x3-xdrive28i-2014.html","","","",""
"1732750925-394","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Chevrolet Sonic 2015","https://www.dakarvente.com/annonce-27495-chevrolet-sonic-2015.html","Chevrolet Sonic 2015","4.400.000  FCFA","Keur Massar","media/annonces/pics/1191b49a08730c0c595523964e19bdcc.jpeg"
"1732750929-395","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Moto Yamaha TZR","https://www.dakarvente.com/annonce-27516-moto-yamaha-tzr.html","Moto Yamaha TZR","290.999  FCFA","Sébikotane","media/annonces/pics/b9fa456d50fff7eda4c77a2b31362a53.jpg"
"1732750934-396","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Ford Escape","https://www.dakarvente.com/annonce-27534-ford-escape.html","Ford Escape","8.200.000  FCFA","Yoff","media/annonces/pics/7d488c5d784d55db938ce841de1f3cf4.jpg"
"1732750938-397","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Phares et feux arrière","https://www.dakarvente.com/annonce-27547-phares-et-feux-arrire.html","Phares et feux arrière","15.000  FCFA","Plateau","media/annonces/pics/77d5ed4415894a9c0cc11a81a462e07a.jpg"
"1732750942-398","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Lexus RX 350 Année 2013","https://www.dakarvente.com/annonce-27574-lexus-rx-350-anne-2013.html","Lexus RX 350 Année 2013","23.000.000  FCFA","Hann Maristes","media/annonces/pics/d68522da05563e8eaeb4e81b264e29a4.jpg"
"1732750945-399","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","HYUNDAI ELANTRA 2014 VENANt","https://www.dakarvente.com/annonce-27576-hyundai-elantra-2014-venant.html","HYUNDAI ELANTRA 2014 VENANt","4.700.000  FCFA","Plateau","media/annonces/pics/b69ec1fc45a9d19cac38d5729440636f.jpeg"
"1732750950-400","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","RENAULT SANDERO STEPWAY","https://www.dakarvente.com/annonce-27587-renault-sandero-stepway.html","RENAULT SANDERO STEPWAY","5.000.000  FCFA","Saly","media/annonces/pics/6685f5e1d61ddc84dbbcf4c3d1b57f88.jpg"
"1732750954-401","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Buick Verano 2014","https://www.dakarvente.com/annonce-27588-buick-verano-2014.html","Buick Verano 2014","3.900.000  FCFA","Pikine","media/annonces/pics/4a87c2ddfe35b6b2e1644769a6d770e8.jpeg"
"1732750958-402","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","FORD FOCUS TITANIUM 2013","https://www.dakarvente.com/annonce-27590-ford-focus-titanium-2013.html","FORD FOCUS TITANIUM 2013","3.150.000  FCFA","Liberté 6","media/annonces/pics/867894a7ae82dde00be06a5a695ac07c.jpeg"
"1732750963-403","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","NISSAN ROGUE 2015","https://www.dakarvente.com/annonce-27591-nissan-rogue-2015.html","NISSAN ROGUE 2015","7.950.000  FCFA","Liberté 6","media/annonces/pics/c94d5be03c0e0e2e33ab07d6dcf7caec.jpeg"
"1732750967-404","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Lexus RX 350 année 2013","https://www.dakarvente.com/annonce-27603-lexus-rx-350-anne-2013.html","Lexus RX 350 année 2013","23.000.000  FCFA","Hann Maristes","media/annonces/pics/986916fc37b478a1b8e81ce48997d057.jpg"
"1732750970-405","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Kia Carnival","https://www.dakarvente.com/annonce-27629-kia-carnival.html","","","",""
"1732750973-406","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Nissan Navara 2.5 dci 174 double cabine","https://www.dakarvente.com/annonce-27638-nissan-navara-25-dci-174-double-cabine.html","","","",""
"1732750976-407","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=55","Malette 27L","https://www.dakarvente.com/annonce-27651-malette-27l.html","","","",""
